SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year
760,"SOUTUFC12A8AE4706A",139457,"Millennium-Tanzparty","ARZWBH21187B99ACE1",,"",,"Günter Noris",0.0,180.92363,0,0.112,86.51,4,0.394,"Bye-Bye - Medley",0
761,"SOCJFFQ12A8C13E02A",109053,"Cajun Conja","ARE8RCR1187B996BF2",,"",,"BeauSoleil",0.0,268.30322,5,0.0,119.663,4,0.0,"'Ti Monde (LP Version)",1991
762,"SOUIJVE12A8AE4961E",280176,"Exclusive","ARXOTQH1187FB57084",,"Fairfax California",,"Chris Brown",0.0,197.09342,11,0.137,89.966,4,1.0,"Help Me",0
763,"SONNDTL12AB0187AC9",465675,"Ethnic Lounge 2","ARFUSID1241B9C9462",44.41033,"Genova",8.93889,"Daniela Dessì",0.0,178.75546,10,0.443,179.998,4,0.226,"Afro Profondo",0
764,"SONXZLQ12AB018C1E4",714137,"Say Something","ARRTI6E1187B9A661D",,"",,"Tony Tuff",0.0,229.58975,4,0.065,149.844,4,0.462,"Say Something",0
765,"SOAUTVB12AB018AFF0",726495,"Puce de luxe","ARLOVHG1187FB39692",,"",,"Sébastien Roch",0.0,184.08444,4,0.0,126.103,4,0.26,"",0
766,"SOQRSPD12A8C133A86",245245,"Wowie Zowie","ARPLE851187B9B2B7C",,"",,"Superchumbo",0.0,443.37587,9,0.0,85.321,3,1.0,"Revolution",2001
767,"SOZMMFV12AB0183F74",662089,"Greatest Hits","ARDQO721187FB3C6D9",,"",,"Rodney O & Joe Cooley",0.0,346.22649,6,0.634,118.933,4,1.0,"Supercuts",1995
768,"SOMARVB12A6D4FAE82",227650,"Rise","AR1DGSO1187FB59B15",,"",,"Eddie Turner",0.0,254.9024,0,0.671,93.99,4,0.499,"Secret",2005
769,"SOQCHOP12A8C13DA4D",307272,"Entrega Total... Los Exitos","ARXTM8U1187B99F200",,"",,"Pablo Montero",0.0,187.14077,7,0.0,96.107,4,1.0,"Cuando Calienta El Sol",0
770,"SOIWZZD12A8C14505C",317615,"Shogun","ARJBWQI1187B9B17D1",,"Orlando FL",,"Trivium",0.0,321.17506,4,0.597,100.604,4,0.448,"Upon The Shores [Explicit]",2008
771,"SOICDVR12AC3DFB6F6",694867,"H2H","ARRUGT71187B98F222",,"",,"Cyndi Wang",0.0,260.98893,1,0.843,131.981,4,0.579,"I'll Be Better",0
772,"SOQQPAX12AB0185375",668808,"Stop Your Tickling Jock","ARTQ0WY1187B98A7B0",55.95327,"Portobello Scotland",-3.11499,"Harry Lauder",0.0,177.6322,2,0.299,162.993,1,0.0,"Portobello Lass",0
773,"SOKXPCX12AB0181594",337167,"Get A Life","ARA8DDQ1187B9AE3A0",,"",,"Eason Chan",0.0,275.59138,0,0.457,72.882,4,0.283,"Fang Bu Sheng Fang",0
774,"SOOTADG12AF729F5CF",332606,"My Love Ultimate Essential Collection","ARFWL8S1187B9B4B44",,"Charlemagne Quebec Canada",,"Céline Dion",0.0,274.57261,1,0.523,120.047,4,0.952,"Because You Loved Me (Theme from "Up Close and Personal")",1996
775,"SODYKTT12A58A7BB18",53561,"We Three Kings","AR11NP91187B9901B4",,"New York City",,"The Roches",0.0,329.45587,2,0.538,135.011,4,1.0,"We Three Kings",1990
776,"SOWMYEK12A8C141C1C",611612,"Surprisingly Good for You","ARLMRES11F4C83E1E1",44.11559,"Oregon",-120.51484,"Barbara Lusch",0.0,203.65016,10,0.059,100.278,7,0.646,"Sentimental Journey",0
777,"SOHEQWN12AB0183127",748702,"Live At Oaktree","AR2FJV21187B98EBE3",35.83073,"Tennessee",-85.97874,"Legacy Five",0.0,168.12363,8,0.642,156.131,4,0.076,"Wy Wouldn't I",0
778,"SOVGBEK12A8C134E04",152247,"Britten: Orchestral Works","ARBH0MS1187FB36311",,"",,"Sir Neville Marriner",0.0,315.27138,4,0.517,100.349,1,0.0,"4 Sea Interludes Op. 33a: Storm",0
779,"SOLRLAT12AB0183EE0",644126,"Drum Cargo - Rhythms of Wind","ARJ3TAF1187FB4AAB1",37.27188,"California",-119.27023,"David & Steve Gordon",0.0,610.95138,11,0.137,127.986,3,0.0,"East Wind Drum Call",0
780,"SOWWQST12A8AE4675B",185809,"Que Vuelva La Musica","ARSZVAK1187FB4A9F0",,"",,"Richie Ray & Bobby Cruz",0.0,209.162,7,0.069,109.505,4,0.575,"El Gallo Y La Vaca",2005
781,"SOWHIHY12AB018B64A",665359,"Juke Trax Online Vol. 6","ARPOPBQ11F4C83D36D",,"",,"DJ Spinn",0.0,312.94649,6,0.037,119.987,3,1.0,"Feelin You",0
782,"SOAOBPV12A8C13A57A",300651,"V","ARBQ5TQ1187B992B8A",,"CANADA - Ontario",,"Vivian",0.0,192.44363,9,0.745,177.972,1,0.0,"Slipping Away",0
783,"SOTJZBJ12A8C143A71",521763,"LIVE AT MONTREUX","AR1ABAO1187FB531E1",42.33168,"Detroit MI",-83.04792,"Alice Cooper",0.0,197.90322,6,0.737,119.744,1,0.754,"Be My Lover",1971
784,"SOMQFTE12AB0188B21",563754,"Kunnioittaen-Yhden miehen tribuutti","ARW1WST1187FB384DA",,"",,"Jope Ruonansuu",0.0,216.63302,4,0.633,127.968,4,0.822,"Matti Ja Teppo",2009
785,"SORRXOY12AB0183759",646375,"Isn't That Just Like God (Studio Track)","ARK6JC91187B9B4B2D",,"United States",,"Babbie Mason",0.0,236.2771,2,0.624,141.022,4,0.584,"Isn't That Just Like God (Low Key Performance Track Without Background Vocals)",0
786,"SOUKRZV12AB0182E90",457401,"These Are Good Times","ARTE6AQ1187B9B2826",42.33168,"Detroit MI",-83.04792,"High Strung_ The",0.0,165.3024,9,0.795,120.944,4,0.688,"Ain't That Something",2003
787,"SOQLAEP12A8C1372F1",287708,"La Historia","AR2FSX31187B98E3EF",,"San Juan Puerto Rico",,"Ricky Martin",0.0,336.19546,3,0.764,141.71,4,0.0,"Fuego De Noche_ Nieve De Día",2001
788,"SOFEOPN12AC468D446",747122,"Discografia Completa Vol.5","ARYN8YT1187FB38396",,"",,"Los Iracundos",0.0,188.05506,5,0.907,93.283,3,0.66,"Deja El Ultimo Baile Para Mi (Lascia L'Ultimo Ballo Per Me)",0
789,"SOTRAIA12A8AE47465",186254,"Strictly The Best Vol. 23","ARBX0VO1187B98A412",,"",,"Zebra",0.0,205.11302,11,0.491,90.07,4,1.0,"Red",1999
790,"SOVKCHA12A58A7D703",204047,"Segundo","AR7DFJP1187B992F13",,"",,"Juana Molina",0.0,159.65995,11,0.113,87.461,4,1.0,"Quiero",2003
791,"SOFPDFR12A8C136ACA",201488,"Kaufen lassen - Beziehungs-Management","ARLMCCW1241B9CE7CB",,"",,"Kurt Tepperwein",0.0,1222.42567,8,0.888,145.259,3,0.723,"Subliminal mit Naturgeraeuschen",0
792,"SOIDGDW12AB01803DA",373701,"Never Alone","AR6TD9K1187B9A207D",35.00459,"Cotton Plant AR",-91.25019,"Sister Rosetta Tharpe",0.0,84.11383,1,0.781,100.399,4,1.0,"Oh The Joy That Came To Me",0
793,"SOIXCUV12AB017F48C",542446,"Home Town Hero","ARWADDH1187B98FDBB",34.05349,"Los Angeles California",-118.24532,"Home Town Hero",0.0,206.88934,8,0.807,161.991,4,0.0,"Twelve Ounce (Album Version)",2002
794,"SOEHISP12AB0188417",589791,"Crash Love","AR2FAMK1187FB4CF60",,"Ukiah CA",,"AFI",0.0,223.29424,1,0.784,157.944,4,0.868,"Darling_ I Want To Destroy You",2009
795,"SOOYIJN12AB017C168",387577,"Waiting For Columbus [Live Deluxe]","AR6W5MS1187FB3BF47",34.05349,"Los Angeles CA",-118.24532,"Little Feat",0.0,330.73587,4,0.633,93.42,1,0.064,"Day Or Night [Live Album Version]",0
796,"SOCJMUC12AB01859E9",420078,"Stronger Rastaman","ARTX57T1187B98F34B",18.11526,"Jamaica",-77.27348,"Mikey General",0.0,220.73424,1,0.484,87.858,4,0.824,"I'm Wondering",0
797,"SOLMKME12B0B8081D3",278700,"Lovers Rock","AR7N7MI1187FB46935",7.37884,"Ibadan Nigeria",3.89527,"Sade",0.0,252.47302,6,0.072,118.023,4,0.928,"Slave Song",2000
798,"SOSSSPO12A8C135F1A",251622,"Hits & Hymns Volume II","ARR575U1187B98FB97",38.8235,"Maryland",-75.92381,"The Perrys",0.0,241.44934,7,0.934,45.709,4,0.637,"By Faith I Can Touch Him Now",0
799,"SORNHUW12A6D4F9006",34608,"This Is My Country","ARCT5P61187FB3D950",,"United States",,"The Impressions",0.0,168.01914,6,0.412,103.088,1,0.0,"This Is My Country",1968
800,"SOQKXGT12A6D4FB337",271353,"Chanter L'Ardèche","ARSKATF1187B98A622",,"",,"Alain Turban",0.0,211.53914,2,0.562,137.495,4,0.756,"L'Ardechoise Aux Cheveux Blanc",0
801,"SOCGAOT12A8C138D1C",428202,"PODIUM","ARTO6KU1187B99910C",,"",,"Claude François",0.0,197.25016,6,0.246,134.237,4,0.0,"Le chanteur malheureux",1994
802,"SOTBGCQ12AB0186F00",761602,"Diamond Master Series - Mike Bloomfield","AR0569B1187B9A4036",,"",,"Mike Bloomfield",0.0,153.91302,7,0.654,104.53,4,0.126,"One Of These Days",0
803,"SOAHRTY12AC468AF45",699988,"The Dystopia Journals","AR3YJMO11C8A42B348",60.3907,"Bergen",5.33275,"Vulture Industries",0.0,379.29751,7,0.435,100.078,4,1.0,"The Benevolent Path",2007
804,"SOSYPCS12A8C136D12",289149,"Let's Get Free","AROIIF91187FB4F2D5",,"",,"Dead Prez",0.0,154.30485,2,0.674,94.905,4,1.0,"Be Healthy",2000
805,"SOHTZSS12A6D4FCAC2",226963,"Serenata","ARSFVDS1187B990F14",,"",,"Tranzas",0.0,204.85179,8,0.594,126.956,4,0.343,"Serenata",0
806,"SONZEZK12A8C13A421",295644,"Nineteen Naughty Nine Nature's Fury","AR1ZYLH1187B98C159",,"East Orange NJ",,"Naughty By Nature;Naughty By Nature featuring Zhane",0.0,213.91628,0,0.7,91.981,4,1.0,"Jamboree",0
807,"SOPIKEG12A58291636",104765,"White Trash ......","AR06EB01187FB40150",,"Berkeley CA",,"NOFX",0.0,144.50893,4,0.093,152.622,4,0.358,"Stickin In My Eye",1992
808,"SOHBIKA12AB01857DB",804501,"Demolition Men Present: Block Tested Hood Approved","ARJRRJZ11F50C47E95",,"New Jersey",,"Big Rich featuring J. Stalin_ Aristotle",0.0,137.79546,1,0.364,103.948,4,0.823,"Imaginary Gangsters",0
809,"SODXQTB12A8C13F0F7",308335,"Taking The Long Way","AR11YQ81187FB3C654",,"Austin TX",,"Dixie Chicks",0.0,351.84281,5,0.458,109.74,4,0.0,"Lullaby",2006
810,"SONJYDQ12AB018B0F7",795563,"The Greatest Hits","ARB2M051187FB56FA9",40.71455,"New York NY",-74.00712,"The Sugarhill Gang",0.0,451.02975,1,0.49,213.617,7,0.922,"8th Wonder",1981
811,"SOYYJNB12AB0184408",411450,"Engram","AREBWEH1187B99EA9A",,"Helsinki",,"Beherit",0.0,266.89261,2,0.804,149.069,4,0.602,"Suck My Blood",2009
812,"SOSLEMJ12A8C13F86B",304190,"Ystävän Laulu - 25 Unohtumatonta Laulua","ARIUQZL1187FB4303B",,"",,"Erkki Junkkarinen",0.0,215.82322,4,0.273,100.612,4,0.702,"Rakkauden satu - Histoire d'un Amour -",0
813,"SOFJCSH12A81C20934",123619,"Maria","ARGV2PR1187B9AD702",41.90311,"Rome Italy",12.49576,"Cecilia Bartoli / International Chamber Soloists / Orchestra La Scintilla / Adam Fischer",0.0,225.14893,5,0.371,79.261,5,0.49,"Se un mio desir...Cedi al duo!",0
814,"SOYPQHV12A67ADF698",521581,"IN THE PALACE OF THE KING","ARJ9DSA1187B990E00",,"",,"John Mayall",0.0,264.6722,10,0.032,147.128,4,0.631,"Now I Got A Woman",2007
815,"SONFOEG12A8C13B8B8",302144,"Greatest Hits","ARLAEJO1187B98DB85",,"",,"FU-Schnickens",0.0,237.92281,9,0.591,101.871,4,1.0,"True Fuschnick",1992
816,"SOOGLXF12AF729E2D7",619744,"If You Want it","ARRW6DJ1187FB50A67",40.71455,"New York NY",-74.00712,"Pacha Massive",0.0,211.17342,11,0.518,102.009,4,0.43,"Take The Wheel",2009
817,"SOUZXYV12A8C13CADA",542091,"Vuosikirja 1976 - 50 hittiä","ARIUQZL1187FB4303B",,"",,"Erkki Junkkarinen",0.0,218.93179,4,0.694,164.769,3,1.0,"Nuoruusmuistoja",2002
818,"SOMRISS12A6D4FE3D0",176774,"King Of Western Swing_ Vol. 3","ARVX3V41187FB59E0F",,"",,"Spade Cooley",0.0,167.33995,2,0.247,115.386,3,0.491,"Its Dark Outside",0
819,"SOOQDTX12A6701F09A",10149,"Rarities & B-Sides","ARN5NHX1187FB4F755",41.88415,"Chicago IL",-87.63241,"The Smashing Pumpkins",0.0,399.98649,7,0.737,66.41,4,1.0,"Soot and Stars",2001
820,"SOHSQVS12A8C1369F2",88747,"Happy Again","ARQQCFZ11F4C84217F",,"",,"Jazz Crusaders",0.0,406.07302,1,0.644,96.617,1,0.928,"Top Of The World",0
821,"SOQELNC12A8C13FE06",6589,"Motograter","AR8M6LC1187B998D48",34.41925,"Santa Barbara California",-119.69887,"Motograter",0.0,226.92526,5,0.858,143.932,4,0.98,"Red (Main Version)",2003
822,"SOSSOBZ12AF72A294F",223562,"The Red Album","ARKLA8V1187B999B68",,"",,"Baroness",0.0,269.71383,0,0.621,162.019,1,0.0,"Wanderlust",2007
823,"SOOXNKG12A58A7C6BC",185925,"A Reason To Live","ARYJ6RP1187B9B3827",36.16778,"Nashville TN",-86.77836,"Cindy Morgan",0.0,287.05914,0,0.703,92.411,4,0.428,"Someone Believes In You - Album Version",0
824,"SOLIBHA12AB018800D",513353,"What Can I Say","ARV4BPJ1187B99C978",34.02791,"Broken Bow OK",-94.73954,"Gail Davies",0.0,192.96608,9,0.094,127.494,4,0.0,"Following You Around (Album Version)",0
825,"SOTOBYW12A8C1429DE",700848,"Pure","ARNI9J91187B9ACFCD",51.7562,"Oxford England",-1.25949,"The Primitives",0.0,172.93016,2,0.675,99.752,4,0.859,"Never Tell",0
826,"SOYNEII12AB0181DB6",545429,"7 Miles","ARKE8PP1187B997DD4",,"",,"Brixx",0.0,349.12608,11,0.7,138.003,4,0.0,"7 Miles",0
827,"SOMBFCS12A8C13E5AF",304675,"Palace & Main","AR1SQSG1187B9AC782",,"Eskilstuna Sweden",,"Kent",0.0,240.97914,3,0.751,143.908,4,0.863,"Alla Mot Alla",0
828,"SOKHMJO12AB01832DA",413215,"From Her To Eternity (2009 Digital Remaster)","ARODBRG1187FB3FD99",,"",,"Nick Cave & The Bad Seeds",0.0,246.46485,4,0.505,103.145,3,1.0,"Wings Off Flies (2009 Digital Remaster)",0
829,"SOUOETK12A58A7B18D",513118,"Groover's Paradise","AR25LGJ1187B9B2492",29.42449,"San Antonio TX",-98.49462,"Doug Sahm Tex Mex Trip",0.0,307.51302,4,0.882,140.945,1,0.0,"Catch Me In The Morning (Album Version)",0
830,"SOASCHQ12A6D4F9091",32915,"G.O.A.T","ARNHMFD1187FB3B3F6",40.72023,"Bayshore Long Island NY",-73.24922,"LL Cool J / Amil",0.0,232.14975,10,0.47,184.15,4,0.987,"Hello",2000
831,"SOHHJIL12A8C144BDB",374550,"Le Roi de la Bossa Nova","ARQCHDN1187FB4C7C2",-22.97673,"Rio de Janeiro Brazil",-43.19508,"Luiz Bonfa",0.0,192.78322,4,0.328,124.842,1,0.0,"Samba De Duas Notas",2005
832,"SOKTNOK12A8C1340BA",242333,"Gnosis","ARJRIM91187FB3EF9A",,"",,"Paul Avgerinos",0.0,423.60118,9,0.982,119.897,1,0.751,"Gnosis",2006
833,"SOLLVWH12A6D4FAA5A",124304,"Nobiltà di strada","ARJ5BEW1187FB52361",,"",,"Inoki",0.0,75.93751,4,0.536,98.533,3,0.801,"Parola di faliero",0
834,"SOVRVBI12A8C13AA09",157882,"La Historia","ARB5S4L1187FB4AD20",,"",,"Carlos Ponce",0.0,223.60771,5,0.791,98.501,4,0.786,"Todo Lo Que Soy",1999
835,"SOYKSBN12AB017EF6B",405525,"Blues At Sunrise","ART3O5Z1187B9AB043",32.77815,"Dallas TX",-96.7954,"Stevie Ray Vaughan And Double Trouble",0.0,235.65016,9,0.325,111.834,4,1.0,"Chitlins Con Carne",1996
836,"SOLCWWS12AB0188F42",708849,"Ylem","ARB4ZRM1187B993147",,"",,"Dark Fortress",0.0,336.16934,3,0.0,127.817,4,1.0,"Evenfall",2010
837,"SOHICSA12AAA8C6B63",321478,"Chansons De France","ARJFDKM1269FB35F40",,"",,"Monique Morelli",0.0,196.44036,1,0.331,180.854,5,0.405,"Elsa",0
838,"SONUVBF12AB017CFDC",449631,"Private Room - The X-Mas Lounge Session 2006","ARNZNFW122BCFCAB3B",53.89128,"Quebec",-68.43114,"Ino",0.0,392.35873,0,0.591,124.997,5,0.736,"Silence tells you all",0
839,"SOHDMZZ12AB018AC70",663511,"Smokin' Hits","ARPFKK81187B99878D",39.14465,"Ramsey Fayette County IL",-89.10827,"Tex Williams",0.0,181.08036,9,0.569,142.398,4,1.0,"Smoke! Smoke! Smoke! (That Cigarette)",1947
840,"SOGCMMV12AB0184BBB",539338,"C.C. Adcock","AR8LD3R1187FB4D08F",30.9742,"Louisiana",-91.52382,"C.C. Adcock",0.0,121.0771,7,0.398,172.716,1,0.0,"Good Loving",0
841,"SORXBDA12AB018553E",653224,"Greatest Hits","AR8WHEJ1187B98CDCA",34.7519,"Blythesville AR",-92.13055,"Dee Clark",0.0,133.3024,7,0.359,111.422,4,0.773,"You're Looking Good",2000
842,"SOOAOFY12A8C13BDEB",159678,"Images Of Christmas","ARY1VGA1187FB5A39E",56.85147,"Lynn Lake Manitoba Canada",-101.04893,"Tom Cochrane",0.0,204.14649,7,0.738,80.63,4,0.776,"Christmas All The Time (Acoustic)",0
843,"SOGEIFG12AB018E42D",810160,"Tha Remixes Vol. 3","ARGBGC71187FB3DD0B",,"",,"DJ Nasty",0.0,195.13424,11,0.0,149.956,4,0.787,"Southern Fried",0
844,"SOQHXOA12A8C136BF9",151102,"Live At The Blue Note","AR9JNFU1187B9B9868",,"",,"Gal Costa",0.0,230.47791,2,0.507,123.871,4,0.433,"Wave",1999
845,"SOMCLCK12A8C13B918",252603,"Today's Song For Tomorrow","ARTOC971187FB37592",40.14323,"New Jersey",-74.72671,"Lord Sterling",0.0,315.16689,6,0.575,141.769,4,0.0,"Poison Lips",2004
846,"SONPGMN12A8C1403FD",269897,"Grits Ain't Groceries","AR7AOEJ1187FB3D279",33.35303,"Inverness MS",-90.59005,"Little Milton",0.0,438.88281,1,0.758,97.521,3,0.388,"Walking The Back Streets And Crying",2007
847,"SOVNGGG12A8C1391CF",106282,"For The Last Time","AR9OLFX1187B9A5762",31.30757,"Kosse TX",-96.63166,"Bob Wills",0.0,90.69669,7,0.77,130.752,3,0.0,"Playboy Theme",0
848,"SOJTYYE12A6D4F956E",46619,"Zhen Qing Liu Lu","ARN3X4T1187B99EA39",,"",,"Jacky Cheung",0.0,287.4771,4,0.827,91.999,4,0.452,"Fen Shou Zong Yao Zai Yu Tian",0
849,"SONTOZF12A8C138296",295707,"Voy A Enamorarte","AR4O3MM1187FB3DF77",18.22328,"Puerto Rico",-66.42889,"Gisselle",0.0,244.34893,10,0.272,78.571,4,0.516,"Prefiero Decir Adios",0
850,"SOQVGIU12AB0180C10",556530,"Trem Maluco e Outras Cantigas de Roda","AR1PQYO1187B98BEC9",,"",,"Hélio Ziskind",0.0,110.78485,7,0.94,106.783,1,0.0,"Centopéia",0
851,"SOWSLMW12AB017DA7D",500763,"Minha Voz_ Minha Vida","AR9JNFU1187B9B9868",,"",,"Gal Costa",0.0,189.57016,11,0.099,177.281,1,0.0,"Noites Cariocas (Minhas Noites Sem Sono)",0
852,"SOHOOPX12A58A7951E",28863,"Modus Operandi","ARKQ6QN1187B9B016D",52.05777,"Ipswich England",1.14378,"Photek",0.0,421.19791,1,0.282,161.772,1,0.9,"124",1997
853,"SOWLWCO12AB018B0AA",755020,"Are We Still In The Game?","ARUFQW01187FB5BA63",,"",,"Ashbrg",0.0,164.57098,4,0.169,94.234,4,0.519,"Night Shift",0
854,"SOBUUHE12A8C143DD8",314575,"Proper Rock","AROJAG11187B9B71A3",51.50632,"London",-0.12714,"The Chap",0.0,216.2673,4,0.308,181.863,4,0.655,"What's Love Got to Do With It",2008
855,"SOMMUOG12AB01821FF",655158,"Top of the Mountains Vol. 5","ARMLW331187B9923F9",,"",,"DJ Ostkurve",0.0,207.43791,9,0.006,137.951,4,0.034,"Sailing",0
856,"SOERWLL12AB0189813",810202,"Tha Remixes Vol. 19","ARGBGC71187FB3DD0B",,"",,"DJ Nasty",0.0,188.26404,1,0.382,145.008,4,0.814,"Houston Anthem",0
857,"SOKDCSL12A8C13B736",265786,"The Digital Pimp Series Vol.1","ARIL9H31187B9893FF",,"",,"DJ Deeon",0.0,211.09506,7,0.604,95.571,3,0.886,"Rubber Track",0
858,"SOZDAFC12A8C139F6D",211112,"Un Mundo De Sensaciones","ARO0R521187B98A2D1",,"",,"2 Minutos",0.0,83.12118,0,0.315,168.231,4,0.0,"2 Minutos",2006
859,"SOXRVYA12A8C1425A7",610045,"Super Box Of Country - 35 Country Classics From the 50's_ 60's_ 70's And 80's","AR0X3JJ1187FB3A9A7",,"McLellan FL",,"Hank Locklin",0.0,143.35955,0,0.0,122.798,4,0.0,"Send Me The Pillow You Dream On",1960
860,"SOQTGOL12A58A768C3",600392,"The Very Best of Nestor Torres","ARXJSHW1187B9A2A52",25.72898,"Miami FL",-80.23742,"Nestor Torres",0.0,286.53669,9,0.686,150.028,4,0.313,"Ain't No Sunshine",0
861,"SOWQKZC12A8C13F2A5",521414,"De mi puño y letra - Edicion Coleccionista","ARZBOES1187FB40178",,"",,"Carlos Baute",0.0,210.6771,1,0.938,105.01,4,0.628,"Te extraño porque te extraño",2008
862,"SOYIWNY12AC3DF96FC",694201,"Showtime Juggling","ART5IUL1187B9B0143",,"St. Mary's Jamaica",,"Lady Saw",0.0,207.12444,7,0.481,86.535,4,0.835,"Get A Straw",0
863,"SOEDOYM12AB0189A92",469687,"Jewel Lake","ARBXBQR1187FB56FA5",,"",,"Bill Douglas",0.0,185.67791,3,0.722,106.117,4,0.524,"Caroline",0
864,"SOKHMUX12A8C13A78A",107008,"Dialogue (The Rudy Van Gelder Edition)","ARU9Q5Q1187FB3D6EB",34.05349,"Los Angeles CA",-118.24532,"Bobby Hutcherson",0.0,399.51628,2,0.484,151.391,4,0.375,"Les Noirs Marchant (Rudy Van Gelder 24Bit Mastering) (2002 Digital Remaster)",0
865,"SOCNADB12AB0185B07",352603,"Meteorito EP","AR6UQ8H1187B99DA9E",34.16612,"New Mexico",-106.02612,"Chacho",0.0,460.69506,7,0.085,102.572,4,1.0,"Meteorito",0
866,"SOOVQIU12A6D4FB6C9",55862,"Live In Tokyo","AR3THYK1187B999F1F",,"",,"João Gilberto",0.0,333.89669,7,0.0,76.953,5,0.361,"Meditacao",0
867,"SONZANZ12A8C136AC8",288466,"It's a shame","AR051KA1187B98B2FF",,"",,"Wilks featuring jah mason",0.0,249.75628,4,0.65,70.708,3,1.0,"Have fi pray",0
868,"SOQQWFU12A8C132F42",284195,"Freak Show","ARIH5GU1187FB4C958",,"Newcastle",,"Silverchair",0.0,209.00526,7,0.058,153.785,3,0.531,"Roses",1997
869,"SODKGGR12A58A7DCB2",588902,"Ants Remastered Boxset","AR7G5I41187FB4CE6C",,"London England",,"Adam Ant",0.0,226.5073,0,0.258,82.048,4,0.569,"Mohair Locker Room Pin-Up Boys",1998
870,"SONWLUL12A8C13AEEE",265380,"The Edge Of Love","AR1PCLK1187FB5BBFF",40.14323,"New Jersey",-74.72671,"Angelo Badalamenti / Keira Knightley",0.0,63.29424,1,0.459,123.797,1,0.0,"Overture/Blue Tahitian Moon",0
871,"SOUYYZV12A6D4FBE40",228846,"Frei zu sein","ARHKQGH1187B9A4DB4",,"",,"In Extremo",0.0,186.06975,9,0.492,170.095,4,0.0,"Frei zu sein",2008
872,"SOLDKKK12A6D4FD12B",297570,"Punk-O-Rama 6","AR06EB01187FB40150",34.05349,"Los Angeles CA",-118.24532,"NOFX",0.0,108.12036,0,0.772,198.201,4,0.0,"Bath Of Least Resistance",2001
873,"SOEPYCP12AF72A77E0",280392,"CARNIVAL VOL. II Memoirs of an Immigrant","ARRJ3UC1187FB579D7",,"Croix-des-Bouquets  Haiti",,"Wyclef Jean featuring will.i.am and Melissa Jiménez;Wyclef Jean featuring Machel Montano_ Daniela Mercury_ Black Alex_ and Djakout Mizik",0.0,809.58649,7,0.112,129.703,7,1.0,"Touch Your Button Carnival Jam",0
874,"SOEXULP12AB0186514",356623,"The Birth of R&B","ARAOPEF1187B995099",32.61518,"Minden LA",-93.286,"Percy Mayfield",0.0,173.50485,0,0.529,93.707,3,0.976,"Please Send Me Someone To Love",1950
875,"SOTSKKZ12A6D4F71C4",28425,"Ultra-Lounge / A Bachelor In Paris - Volume Ten","ARHCZHQ12086C11407",,"",,"Henri Rene And His Orchestra",0.0,168.54159,3,0.138,112.911,1,0.548,"Petite Fleur (Instrumental) (1996 Digital Remaster)",0
876,"SOJDKVC12A8C13927A",293876,"Joy Enriquez","AR4AR1R1187B98E76F",,"",,"Joy Enriquez",0.0,260.96281,10,0.397,96.087,4,1.0,"Between You And Me",2001
877,"SONYFKQ12A58A7B29F",703170,"Head Over Heels - Club Mixes","ARXALW01187FB4B466",40.71455,"Wolcott CT",-74.00712,"Sylvia Tosun",0.0,575.79057,8,0.328,127.968,4,0.673,"Head Over Heels",2004
878,"SOZSRHD12AB0189A2C",579812,"Blues Consolidated","ARQDONM1187B9BA1AD",34.19451,"Clarksdale MS",-90.5651,"Little Jr. Parker",0.0,154.8273,4,0.939,101.914,3,0.397,"Mother-In-Law Blues",1958
879,"SOEMMUW12A58A77F60",509390,"20 Secretos de Amor - Palito Ortega","AR3UYDN1187B99DCA3",,"",,"Palito Ortega",0.0,134.3473,9,0.822,103.755,1,0.0,"Te Fuiste En Abril",0
880,"SODWDRX12A8C136E77",150913,"No Better Place","ARK6JC91187B9B4B2D",,"United States",,"Babbie Mason",0.0,240.84853,8,0.428,129.88,4,0.468,"Pray On",0
881,"SOGYRUP12AB017FB4C",455287,"If You Love These Blues_ Play'em As You Please","ARFONSP11F50C4D175",,"",,"Michael Bloomfield",0.0,137.69098,7,0.201,121.218,4,0.89,"Have Thine Own Way",0
882,"SOAKVYO12AB0187E78",641925,"Wonderful World Of Edelweiss","ARDCIH31187B98B241",,"",,"Edelweiss",0.0,201.42975,0,0.023,173.903,4,0.767,"The Kangaroo Theory",0
883,"SOFSTCX12A8C139C09",295618,"Platinum & Gold Collection","AREOGMA1187B9908EF",37.77916,"San Francisco CA",-122.42005,"Hot Tuna",0.0,304.45669,9,0.155,134.616,1,0.0,"Hesitation Blues",1970
884,"SOXIIPZ12A8C13EDC0",217149,"Everywhere At Once","AR0JPOG1187FB37383",,"Japan",,"Lyrics Born",0.0,233.32526,8,0.553,151.051,4,0.827,"Is It The Skin I'm In?",2008
885,"SOEVPYU12CF5827356",391899,"Of June","AR0WLH6119B8669027",,"Minnesota",,"Owl City",0.0,187.6371,5,0.015,150.066,4,0.648,"Panda Bear",2007
886,"SODKSMV12A6D4F6922",28977,"One And One Is One","AR95QS71187FB3F49A",32.67828,"Georgia",-83.22295,"Joi",0.0,321.2273,4,0.671,182.01,4,0.71,"Oh My People",0
